通道号:  1
到达时间:	 22:16:20:28:907:131936
SampleFreq: 2000 kHz
幅度（dB）
-0.000033
0.000000
0.000000
-0.000033
-0.000066
-0.000066
-0.000066
-0.000066
-0.000033
-0.000033
-0.000066
-0.000066
-0.000066
-0.000066
-0.000033
0.000000
0.000000
0.000033
0.000000
0.000000
-0.000033
-0.000033
0.000000
-0.000033
-0.000033
-0.000066
-0.000066
-0.000033
0.000000
0.000000
0.000000
0.000000
0.000000
-0.000033
-0.000033
-0.000066
-0.000066
-0.000033
-0.000033
-0.000033
0.000000
0.000000
0.000033
0.000000
0.000000
-0.000033
-0.000066
-0.000066
-0.000066
-0.000033
0.000000
0.000033
0.000000
-0.000033
-0.000033
-0.000033
0.000000
0.000000
-0.000033
-0.000066
-0.000099
-0.000066
0.000000
0.000033
0.000033
0.000033
0.000000
-0.000033
-0.000066
-0.000066
-0.000066
-0.000066
-0.000033
-0.000033
0.000000
0.000000
-0.000033
-0.000033
-0.000033
-0.000033
-0.000033
-0.000033
-0.000033
-0.000033
-0.000033
-0.000033
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
-0.000033
-0.000066
-0.000066
-0.000033
0.000000
0.000000
-0.000033
-0.000066
-0.000066
-0.000066
-0.000033
-0.000066
-0.000066
-0.000066
-0.000033
0.000000
0.000000
-0.000033
-0.000033
0.000000
0.000000
0.000000
-0.000033
-0.000033
-0.000033
-0.000033
0.000000
0.000000
-0.000033
-0.000066
-0.000066
-0.000033
-0.000033
-0.000033
-0.000033
-0.000033
-0.000066
-0.000066
-0.000033
0.000000
0.000066
0.000132
0.000166
0.000166
0.000066
-0.000099
-0.000298
-0.000497
-0.000662
-0.000695
-0.000629
-0.000364
0.000000
0.000431
0.000828
0.001159
0.001325
0.001225
0.000828
0.000199
-0.000596
-0.001391
-0.001987
-0.002318
-0.002252
-0.001821
-0.001027
0.000066
0.001258
0.002351
0.003212
0.003577
0.003378
0.002583
0.001258
-0.000431
-0.002252
-0.003908
-0.005067
-0.005530
-0.005166
-0.003941
-0.002020
0.000431
0.002981
0.005332
0.007087
0.007948
0.007650
0.006193
0.003577
0.000132
-0.003742
-0.007418
-0.010233
-0.011657
-0.011293
-0.009074
-0.005199
-0.000099
0.005464
0.010531
0.014207
0.015697
0.014571
0.010763
0.004835
-0.002384
-0.009670
-0.015598
-0.019075
-0.019241
-0.015962
-0.009670
-0.001391
0.007551
0.015499
0.020996
0.022817
0.020466
0.014207
0.005133
-0.005133
-0.014638
-0.021526
-0.024473
-0.022851
-0.016923
-0.007849
0.002583
0.012353
0.019539
0.022817
0.021691
0.016525
0.008511
-0.000662
-0.009107
-0.015234
-0.017949
-0.017022
-0.013048
-0.007087
-0.000497
0.005431
0.009703
0.011690
0.011260
0.008677
0.004669
0.000132
-0.003974
-0.006822
-0.007882
-0.007054
-0.004570
-0.001093
0.002517
0.005332
0.006623
0.006027
0.003775
0.000464
-0.002981
-0.005630
-0.006723
-0.005961
-0.003543
-0.000099
0.003312
0.005696
0.006193
0.004537
0.001126
-0.003080
-0.006756
-0.008743
-0.008213
-0.004968
0.000431
0.006822
0.012684
0.016426
0.016923
0.013677
0.007021
-0.001987
-0.011723
-0.020334
-0.025997
-0.027354
-0.023778
-0.015598
-0.004106
0.008809
0.020897
0.029937
0.034110
0.032454
0.025036
0.013048
-0.001258
-0.015201
-0.026129
-0.032024
-0.031825
-0.025765
-0.015234
-0.002583
0.009538
0.018545
0.022718
0.021393
0.015234
0.005961
-0.004007
-0.012088
-0.016194
-0.015300
-0.009538
-0.000364
0.009769
0.018181
0.022420
0.021029
0.013843
0.002384
-0.010829
-0.022619
-0.030103
-0.031361
-0.025864
-0.014604
0.000132
0.015134
0.027156
0.033481
0.032752
0.025202
0.012518
-0.002484
-0.016658
-0.027056
-0.031693
-0.029772
-0.021824
-0.009571
0.004504
0.017618
0.027222
0.031494
0.029673
0.022254
0.010664
-0.002914
-0.015896
-0.025897
-0.031097
-0.030666
-0.025003
-0.015565
-0.004338
0.006524
0.015267
0.020797
0.022851
0.021791
0.018545
0.014240
0.009869
0.005862
0.002153
-0.001788
-0.006458
-0.012054
-0.018181
-0.023910
-0.027785
-0.028315
-0.024407
-0.015863
-0.003610
0.010630
0.024440
0.035435
0.041528
0.041363
0.034673
0.022354
0.006425
-0.010498
-0.025665
-0.036793
-0.042356
-0.041694
-0.035004
-0.023447
-0.008776
0.006789
0.021062
0.032123
0.038548
0.039508
0.034739
0.024639
0.010531
-0.005663
-0.021360
-0.034044
-0.041495
-0.042191
-0.035600
-0.022321
-0.004239
0.015631
0.033680
0.046264
0.050602
0.045502
0.031461
0.010763
-0.012882
-0.035137
-0.051596
-0.058948
-0.055437
-0.041595
-0.019837
0.005862
0.030765
0.050404
0.061233
0.061332
0.050735
0.031461
0.007153
-0.017751
-0.038846
-0.052722
-0.057391
-0.052556
-0.039541
-0.020996
-0.000298
0.019075
0.034110
0.042853
0.044641
0.039939
0.030103
0.017022
0.002682
-0.011028
-0.022552
-0.030832
-0.035203
-0.035335
-0.031130
-0.022784
-0.010829
0.003510
0.018413
0.031660
0.040833
0.043780
0.039276
0.027288
0.009306
-0.011690
-0.031858
-0.047092
-0.053980
-0.050702
-0.037521
-0.016658
0.007981
0.031560
0.049410
0.057855
0.055172
0.041992
0.021095
-0.003113
-0.025798
-0.042787
-0.051265
-0.050205
-0.040535
-0.024672
-0.006093
0.011591
0.025334
0.033382
0.035402
0.032156
0.025235
0.016459
0.007385
-0.000828
-0.007617
-0.012982
-0.017221
-0.020499
-0.022751
-0.023513
-0.022056
-0.017784
-0.010498
-0.000563
0.010862
0.022023
0.030765
0.035104
0.033613
0.026030
0.013412
-0.002086
-0.017585
-0.030037
-0.036925
-0.036793
-0.029639
-0.016823
-0.000994
0.014638
0.026924
0.033448
0.033084
0.026096
0.014041
-0.000530
-0.014604
-0.025367
-0.030732
-0.029805
-0.023016
-0.011955
0.000994
0.013313
0.022751
0.027785
0.027719
0.022983
0.014671
0.004471
-0.005829
-0.014604
-0.020764
-0.023678
-0.023314
-0.019969
-0.014174
-0.006723
0.001490
0.009571
0.016492
0.021327
0.023248
0.021691
0.016625
0.008677
-0.000927
-0.010498
-0.018247
-0.022652
-0.022685
-0.018214
-0.010034
0.000099
0.010067
0.017618
0.021029
0.019539
0.013578
0.004537
-0.005497
-0.014273
-0.019771
-0.020897
-0.017486
-0.010366
-0.001126
0.008279
0.015962
0.020400
0.020897
0.017585
0.011326
0.003543
-0.004338
-0.010995
-0.015399
-0.017121
-0.016194
-0.013180
-0.008842
-0.003974
0.000795
0.005001
0.008445
0.010862
0.012220
0.012419
0.011458
0.009240
0.005729
0.001093
-0.004140
-0.009240
-0.013313
-0.015465
-0.015201
-0.012220
-0.006888
-0.000033
0.007120
0.013114
0.016658
0.016989
0.013909
0.007948
0.000265
-0.007617
-0.014108
-0.017817
-0.017982
-0.014505
-0.007915
0.000464
0.009008
0.015962
0.019936
0.020069
0.016360
0.009438
0.000596
-0.008544
-0.016227
-0.021062
-0.022122
-0.019340
-0.013280
-0.005067
0.003808
0.011988
0.018115
0.021294
0.021162
0.017883
0.012054
0.004570
-0.003444
-0.010895
-0.016856
-0.020466
-0.021195
-0.018877
-0.013743
-0.006458
0.001921
0.010200
0.017055
0.021360
0.022354
0.019771
0.013942
0.005762
-0.003411
-0.012021
-0.018678
-0.022288
-0.022288
-0.018711
-0.012121
-0.003577
0.005564
0.013810
0.020002
0.023115
0.022652
0.018578
0.011359
0.002020
-0.008014
-0.017154
-0.023844
-0.026957
-0.025831
-0.020466
-0.011525
-0.000232
0.011624
